Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
403845,Mattia Viviani,2000,Defensive Midfield,"1,83 m",right,€600k,Serie B
188436,Luigi Canotto,1994,Right Winger,"1,78 m",both,€400k,Serie B
616162,Alessandro Fontanarosa,2003,Centre-Back,"1,85 m",left,€750k,Serie B
882738,Daniele Occhiuto,2005,Centre-Back,,right,€125k,Serie B
567472,Federico Zuccon,2003,Central Midfield,"1,88 m",right,€1.50m,Serie B
301235,Giacomo Calò,1997,Defensive Midfield,"1,80 m",right,€750k,Serie B
619326,Aldo Florenzi,2002,Central Midfield,"1,68 m",right,€1.00m,Serie B
167685,Alessandro Micai,1993,Goalkeeper,"1,86 m",right,€400k,Serie B
539582,Massimo Zilli,2002,Centre-Forward,"1,94 m",left,€400k,Serie B
703767,Alessandro Arioli,2003,Centre-Forward,"1,86 m",right,€100k,Serie B
347353,Leonardo Marson,1998,Goalkeeper,"1,94 m",left,€250k,Serie B
374418,Mateusz Praszelik,2000,Attacking Midfield,"1,84 m",right,€700k,Serie B
339982,Bright Gyamfi,1996,Right-Back,"1,78 m",right,€300k,Serie B
816006,Baldovino Cimino,2004,Right-Back,"1,84 m",right,€300k,Serie B
309746,Pietro Martino,1997,Right-Back,"1,78 m",right,€350k,Serie B
337149,Andrea Meroni,1997,Centre-Back,"1,88 m",right,€600k,Serie B
198128,Manuel Marras,1993,Right Winger,"1,68 m",left,€400k,Serie B
337809,Simone Mazzocchi,1998,Centre-Forward,"1,82 m",right,€500k,Serie B
821125,Jahce Novello,2004,Centre-Forward,"1,86 m",left,€50k,Serie B
983995,Mirko Castelnuovo,2006,Goalkeeper,"1,88 m",left,,Serie B
441611,Michael Venturi,1999,Centre-Back,"1,93 m",right,€650k,Serie B
