Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
469858,Ulysses Llanez,2001,Left Winger,"1,70 m",right,€200k,Bundesliga
117674,Maximilian Arnold,1994,Central Midfield,"1,84 m",left,€7.00m,Bundesliga
314288,Lukas Nmecha,1998,Centre-Forward,"1,85 m",right,€4.00m,Bundesliga
387106,Lovro Majer,1998,Attacking Midfield,"1,78 m",left,€20.00m,Bundesliga
401527,Rogério,1998,Left-Back,"1,78 m",left,€3.50m,Bundesliga
460245,Moritz Jenz,1999,Centre-Back,"1,90 m",right,€6.00m,Bundesliga
435796,Kilian Fischer,2000,Right-Back,"1,82 m",both,€4.00m,Bundesliga
616344,Tiago Tomás,2002,Centre-Forward,"1,80 m",right,€9.00m,Bundesliga
232320,Atakan Karazor,1996,Defensive Midfield,"1,91 m",right,€12.00m,Bundesliga
448258,Josha Vagnoman,2000,Right-Back,"1,90 m",right,€12.00m,Bundesliga
612826,Silas,1998,Right Winger,"1,89 m",right,€10.00m,Bundesliga
507345,Leonidas Stergiou,2002,Right-Back,"1,81 m",right,€5.00m,Bundesliga
907489,Luca Raimund,2005,Right Winger,"1,88 m",left,€500k,Bundesliga
270541,Serhou Guirassy,1996,Centre-Forward,"1,87 m",right,€40.00m,Bundesliga
187624,Fabian Bredlow,1995,Goalkeeper,"1,90 m",both,€1.00m,Bundesliga
948537,Anrie Chase,2004,Centre-Back,"1,88 m",right,€5.00m,Bundesliga
297583,Woo-yeong Jeong,1999,Attacking Midfield,"1,79 m",right,€4.00m,Bundesliga
79377,Genki Haraguchi,1991,Attacking Midfield,"1,78 m",right,€450k,Bundesliga
193004,Waldemar Anton,1996,Centre-Back,"1,89 m",right,€24.00m,Bundesliga
293194,Borna Sosa,1998,Left Midfield,"1,87 m",left,€6.00m,Bundesliga
282660,Maximilian Mittelstädt,1997,Left-Back,"1,80 m",left,€20.00m,Bundesliga
272278,Chris Führich,1998,Left Winger,"1,81 m",right,€18.00m,Bundesliga
717465,Laurin Ulrich,2005,Attacking Midfield,"1,80 m",right,€500k,Bundesliga
569366,Enzo Millot,2002,Attacking Midfield,"1,75 m",left,€42.00m,Bundesliga
195778,Alexander Nübel,1996,Goalkeeper,"1,93 m",right,€12.00m,Bundesliga
800946,Dennis Seimen,2005,Goalkeeper,"1,92 m",left,€1.50m,Bundesliga
191422,Mahmoud Dahoud,1996,Central Midfield,"1,78 m",right,€5.00m,Bundesliga
400546,Nikolas Nartey,2000,Central Midfield,"1,86 m",left,€400k,Bundesliga
344598,Dan-Axel Zagadou,1999,Centre-Back,"1,96 m",left,€6.00m,Bundesliga
353892,Hiroki Ito,1999,Centre-Back,"1,88 m",left,€30.00m,Bundesliga
472243,Lilian Egloff,2002,Attacking Midfield,"1,82 m",right,€600k,Bundesliga
675565,Thomas Kastanaras,2003,Centre-Forward,"1,86 m",,€500k,Bundesliga
620312,Moussa Cissé,2003,Left-Back,"1,77 m",left,€200k,Bundesliga
431561,Roberto Massimo,2000,Right Midfield,"1,83 m",right,€1.00m,Bundesliga
572919,Mohamed Sankoh,2003,Centre-Forward,"1,83 m",right,€600k,Bundesliga
690799,Anthony Rouault,2001,Centre-Back,"1,86 m",right,€10.00m,Bundesliga
826064,Samuele Di Benedetto,2005,Defensive Midfield,"1,75 m",left,€700k,Bundesliga
943795,Jovan Milosevic,2005,Centre-Forward,"1,90 m",right,€1.00m,Bundesliga
339314,Deniz Undav,1996,Centre-Forward,"1,79 m",both,€28.00m,Bundesliga
716756,Raul Paula,2004,Attacking Midfield,"1,77 m",right,€700k,Bundesliga
443710,Angelo Stiller,2001,Defensive Midfield,"1,83 m",left,€32.00m,Bundesliga
195246,Pascal Stenzel,1996,Right-Back,"1,83 m",right,€2.50m,Bundesliga
518505,Jamie Leweling,2001,Right Winger,"1,85 m",both,€20.00m,Bundesliga
415912,Konstantinos Mavropanos,1997,Centre-Back,"1,94 m",right,€20.00m,Bundesliga
470816,Florian Schock,2001,Goalkeeper,"2,00 m",right,€200k,Bundesliga
146310,Wataru Endo,1993,Defensive Midfield,"1,78 m",right,€12.00m,Bundesliga
