Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
661158,Milosz Brzozowski,2004,Left Midfield,"1,80 m",left,€150k,Bundesliga 2
524590,Júnior Brumado,1999,Centre-Forward,"1,90 m",right,€1.00m,Bundesliga 2
192309,Lukas Scherff,1996,Left-Back,"1,75 m",left,€150k,Bundesliga 2
741044,Belal Halbouni,1999,Centre-Back,"1,89 m",right,€150k,Bundesliga 2
285944,Tarek Chahed,1996,Right-Back,"1,84 m",both,€100k,Bundesliga 2
1023784,Robert Kampa,2005,Goalkeeper,"1,88 m",right,,Bundesliga 2
522248,Jamie Lawrence,2002,Centre-Back,"2,01 m",right,€500k,Bundesliga 2
232355,Leon Bell Bell,1996,Left-Back,"1,80 m",left,€650k,Bundesliga 2
433185,Xavier Amaechi,2001,Right Winger,"1,79 m",left,€500k,Bundesliga 2
446625,Alexander Nollenberger,1997,Left Winger,"1,80 m",right,€600k,Bundesliga 2
151583,Daniel Heber,1994,Centre-Back,"1,82 m",right,€750k,Bundesliga 2
695644,Jean Hugonet,1999,Centre-Back,"1,86 m",right,€1.50m,Bundesliga 2
529895,Daniel Elfadli,1997,Defensive Midfield,"1,88 m",right,€2.50m,Bundesliga 2
656095,Andi Hoti,2003,Centre-Back,"1,91 m",right,€700k,Bundesliga 2
386792,Stefan Korsch,1999,Left Winger,"1,81 m",right,-,Bundesliga 2
657635,Bryan Teixeira,2000,Centre-Forward,"1,74 m",right,€800k,Bundesliga 2
384587,Mohammed El Hankouri,1997,Left Midfield,"1,76 m",right,€1.50m,Bundesliga 2
405683,Jonah Fabisch,2001,Central Midfield,"1,80 m",both,€175k,Bundesliga 2
123558,Malcolm Cacutalua,1994,Centre-Back,"1,88 m",right,€200k,Bundesliga 2
388029,Luca Schuler,1999,Centre-Forward,"1,90 m",right,€700k,Bundesliga 2
627658,Eldin Dzogovic,2003,Right-Back,"1,80 m",right,€100k,Bundesliga 2
228975,Julian Pollersbeck,1994,Goalkeeper,"1,95 m",right,€250k,Bundesliga 2
163086,Cristiano Piccini,1992,Centre-Back,"1,89 m",right,€500k,Bundesliga 2
390661,Jason Ceka,1999,Right Winger,"1,69 m",both,€600k,Bundesliga 2
207580,Amara Condé,1997,Central Midfield,"1,73 m",right,€900k,Bundesliga 2
696822,Emir Kuhinja,2002,Centre-Forward,"1,86 m",right,€150k,Bundesliga 2
481091,Silas Gnaka,1998,Defensive Midfield,"1,79 m",left,€1.50m,Bundesliga 2
238722,Dominik Reimann,1997,Goalkeeper,"1,86 m",right,€1.00m,Bundesliga 2
381248,Tatsuya Ito,1997,Left Winger,"1,67 m",left,€600k,Bundesliga 2
107205,Connor Krempicki,1994,Central Midfield,"1,78 m",both,€400k,Bundesliga 2
161072,Baris Atik,1995,Left Winger,"1,69 m",right,€800k,Bundesliga 2
818246,Noah Kruth,2003,Goalkeeper,"1,86 m",right,€100k,Bundesliga 2
19483,Tobias Müller,1994,Centre-Back,"1,88 m",both,€600k,Bundesliga 2
209686,Ahmet Arslan,1994,Attacking Midfield,"1,79 m",right,€350k,Bundesliga 2
186477,Herbert Bockhorn,1995,Right-Back,"1,76 m",right,€600k,Bundesliga 2
91915,Luc Castaignos,1992,Centre-Forward,"1,88 m",right,€350k,Bundesliga 2
477274,Nikolas Agrafiotis,2000,Centre-Forward,"1,90 m",right,€400k,Bundesliga 2
924330,Nassim El Ouarti,2005,Left-Back,"1,80 m",left,€75k,Bundesliga 2
398851,Aleksandar Vukotic,1995,Centre-Back,"2,01 m",left,€900k,Bundesliga 2
166281,Nico Rieble,1995,Left-Back,"1,83 m",both,€175k,Bundesliga 2
425916,Franko Kovacevic,1999,Centre-Forward,"1,86 m",right,€550k,Bundesliga 2
522245,Lasse Günther,2003,Left-Back,"1,81 m",left,€1.50m,Bundesliga 2
340700,Ivan Prtajin,1996,Centre-Forward,"1,89 m",right,€1.50m,Bundesliga 2
148096,Florian Stritzel,1994,Goalkeeper,"1,97 m",both,€450k,Bundesliga 2
268216,Marcus Mathisen,1996,Centre-Back,"1,85 m",right,€1.20m,Bundesliga 2
202838,Max Reinthaler,1995,Centre-Back,"1,93 m",right,€300k,Bundesliga 2
45674,Mohamed Amsif,1989,Goalkeeper,"1,87 m",both,€75k,Bundesliga 2
1137145,Ben Nink,2007,Centre-Back,"1,86 m",both,€250k,Bundesliga 2
239987,Bjarke Jacobsen,1993,Centre-Back,"1,90 m",right,€275k,Bundesliga 2
122695,Martin Angha,1994,Centre-Back,"1,88 m",both,€400k,Bundesliga 2
147216,Sascha Mockenhaupt,1991,Centre-Back,"1,87 m",right,€250k,Bundesliga 2
820760,Noah Brdar,2005,Goalkeeper,"1,90 m",right,€50k,Bundesliga 2
692397,Amin Farouk,2003,Attacking Midfield,"1,80 m",both,€75k,Bundesliga 2
334543,Florian Carstens,1998,Centre-Back,"1,92 m",right,€350k,Bundesliga 2
534304,John Iredale,1999,Centre-Forward,"1,88 m",right,€500k,Bundesliga 2
196785,Emanuel Taffertshofer,1995,Central Midfield,"1,74 m",right,€250k,Bundesliga 2
321096,Keanan Bennetts,1999,Left Midfield,"1,81 m",left,€350k,Bundesliga 2
372127,Arthur Lyska,2000,Goalkeeper,"1,88 m",right,€150k,Bundesliga 2
443855,Nick Bätzner,2000,Attacking Midfield,"1,76 m",right,€700k,Bundesliga 2
342240,Thijmen Goppel,1997,Right-Back,"1,80 m",right,€700k,Bundesliga 2
294701,Kianz Froese,1996,Attacking Midfield,"1,77 m",right,€250k,Bundesliga 2
264633,Gino Fechner,1997,Defensive Midfield,"1,88 m",both,€400k,Bundesliga 2
337042,Robin Heußer,1998,Central Midfield,"1,70 m",right,€900k,Bundesliga 2
