Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
961051,Amine Boukamir,2006,Defensive Midfield,"1,72 m",right,€300k,Belgian Pro League
667903,Youssuf Sylla,2002,Centre-Forward,"1,91 m",right,€700k,Belgian Pro League
534491,Pierre Patron,1997,Goalkeeper,"1,91 m",right,€250k,Belgian Pro League
260829,Jonas Bager,1996,Centre-Back,"1,82 m",right,€500k,Belgian Pro League
57534,Damien Marcq,1988,Centre-Back,"1,83 m",right,-,Belgian Pro League
840254,Nadhir Benbouali,2000,Centre-Forward,"1,90 m",left,€400k,Belgian Pro League
340343,Antoine Bernier,1997,Left Winger,"1,70 m",right,€1.20m,Belgian Pro League
926653,Thomas Lutte,2004,Defensive Midfield,,,,Belgian Pro League
140310,Ryota Morioka,1991,Attacking Midfield,"1,83 m",right,€350k,Belgian Pro League
727092,Tristan Teuchy,2004,Left-Back,"1,68 m",left,€50k,Belgian Pro League
42717,Jo Coppens,1990,Goalkeeper,"1,90 m",left,€200k,Belgian Pro League
432403,Rihito Yamamoto,2001,Defensive Midfield,"1,79 m",left,€1.20m,Belgian Pro League
364896,Adriano Bertaccini,2000,Centre-Forward,"1,73 m",right,€3.00m,Belgian Pro League
353785,Ryoya Ogawa,1996,Left-Back,"1,83 m",left,€1.20m,Belgian Pro League
1159759,Adam Nhaili,2005,Left Winger,"1,74 m",right,€300k,Belgian Pro League
1159758,Siemen Buvé,2005,Goalkeeper,,,-,Belgian Pro League
79642,Shinji Okazaki,1986,Centre-Forward,"1,75 m",right,-,Belgian Pro League
727528,Robert-Jan Vanwesemael,2002,Right-Back,"1,76 m",right,€800k,Belgian Pro League
415522,Ryotaro Ito,1998,Central Midfield,"1,75 m",right,€2.50m,Belgian Pro League
751989,Alouis Diriken,2004,Centre-Back,"1,86 m",right,€200k,Belgian Pro League
1019174,Matte Smets,2004,Centre-Back,"1,84 m",right,€10.00m,Belgian Pro League
697277,Joel Chima Fujita,2002,Central Midfield,"1,75 m",right,€1.80m,Belgian Pro League
240263,Frederic Ananou,1997,Right-Back,"1,83 m",right,€600k,Belgian Pro League
368825,Fatih Kaya,1999,Centre-Forward,"1,85 m",right,€500k,Belgian Pro League
1163778,Kahveh Zahiroleslam,2002,Centre-Forward,"1,93 m",right,€1.50m,Belgian Pro League
723487,Mathias Delorge,2004,Central Midfield,"1,89 m",left,€9.00m,Belgian Pro League
937107,Matt Lendfers,2006,Goalkeeper,"1,90 m",right,€150k,Belgian Pro League
