Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
377219,Selim Amallah,1996,Attacking Midfield,"1,85 m",right,€1.80m,La Liga
646743,Javi Navarro,2004,Central Midfield,,,€100k,La Liga
615350,Cenk Özkacar,2000,Centre-Back,"1,90 m",left,€1.80m,La Liga
207834,Bono,1991,Goalkeeper,"1,95 m",left,€7.00m,La Liga
303259,Dodi Lukébakio,1997,Right Winger,"1,87 m",left,€20.00m,La Liga
730581,Loïc Badé,2000,Centre-Back,"1,91 m",right,€25.00m,La Liga
676042,Juanlu Sánchez,2003,Right-Back,"1,86 m",right,€12.00m,La Liga
569876,Xavi Sintes,2001,Central Midfield,"1,90 m",right,€200k,La Liga
766552,Alberto Flores,2003,Goalkeeper,"1,87 m",left,€300k,La Liga
189441,Lucas Ocampos,1994,Left Winger,"1,87 m",,€7.50m,La Liga
111630,Erik Lamela,1992,Right Winger,"1,84 m",left,€1.50m,La Liga
25557,Sergio Ramos,1986,Centre-Back,"1,84 m",right,€1.80m,La Liga
125165,Jesús Corona,1993,Right Winger,"1,73 m",right,€2.50m,La Liga
766723,Manu Bueno,2004,Central Midfield,"1,78 m",left,€1.50m,La Liga
433049,Youssef En-Nesyri,1997,Centre-Forward,"1,88 m",left,€22.00m,La Liga
225020,Mariano Díaz,1993,Centre-Forward,"1,80 m",right,€1.20m,La Liga
569384,Lucien Agoumé,2002,Defensive Midfield,"1,85 m",right,€7.00m,La Liga
439022,Marcão,1996,Centre-Back,"1,85 m",left,€4.00m,La Liga
15956,Jesús Navas,1985,Right-Back,"1,70 m",right,-,La Liga
711626,Darío Benavides,2003,Right-Back,"1,78 m",right,€250k,La Liga
833884,Rafael Romero,2003,Goalkeeper,"1,90 m",left,-,La Liga
214775,Óliver Torres,1994,Central Midfield,"1,75 m",right,€5.00m,La Liga
718581,Lulo Dasilva,2002,Central Midfield,"1,89 m",right,€150k,La Liga
344605,Boubakary Soumaré,1999,Defensive Midfield,"1,88 m",right,€14.00m,La Liga
111961,Suso,1993,Right Winger,"1,77 m",left,€2.50m,La Liga
74294,Nemanja Gudelj,1991,Defensive Midfield,"1,87 m",right,€3.50m,La Liga
766583,Kike Salas,2002,Centre-Back,"1,88 m",left,€8.00m,La Liga
177847,Adnan Januzaj,1995,Right Winger,"1,86 m",left,€1.50m,La Liga
934420,Ibra Sow,2007,Centre-Forward,"1,84 m",right,€200k,La Liga
361254,Rafa Mir,1997,Centre-Forward,"1,91 m",right,€800k,La Liga
212723,Djibril Sow,1997,Central Midfield,"1,84 m",right,€7.50m,La Liga
20005,Papu Gómez,1988,Left Winger,"1,67 m",right,-,La Liga
1032280,Oso,2003,Left-Back,"1,83 m",left,€200k,La Liga
402733,Gonzalo Montiel,1997,Right-Back,"1,75 m",right,€5.00m,La Liga
51174,Fernando,1987,Defensive Midfield,"1,83 m",right,€1.00m,La Liga
687609,Isaac Romero,2000,Centre-Forward,"1,84 m",left,€15.00m,La Liga
73517,Ørjan Nyland,1990,Goalkeeper,"1,92 m",right,€1.00m,La Liga
660735,Federico Gattoni,1999,Centre-Back,"1,83 m",right,€3.00m,La Liga
94308,Marko Dmitrovic,1992,Goalkeeper,"1,89 m",left,€800k,La Liga
501418,Adrià Pedrosa,1998,Left-Back,"1,72 m",left,€7.00m,La Liga
888493,Alejo Veliz,2003,Centre-Forward,"1,86 m",right,€4.00m,La Liga
32467,Ivan Rakitic,1988,Central Midfield,"1,84 m",right,€2.50m,La Liga
767229,Diego Hormigo,2003,Left-Back,"1,82 m",left,€200k,La Liga
935342,Alberto Collado,2005,Central Midfield,,right,€150k,La Liga
263727,Joan Jordán,1994,Central Midfield,"1,85 m",right,€2.50m,La Liga
916014,Isra Domínguez,2003,Left Winger,"1,75 m",right,€200k,La Liga
607224,Hannibal,2003,Attacking Midfield,"1,83 m",right,€9.00m,La Liga
538996,Tanguy Nianzou,2002,Centre-Back,"1,91 m",right,€3.00m,La Liga
767255,Matías Árbol,2002,Goalkeeper,"1,84 m",,€100k,La Liga
743387,Stanis Idumbo,2005,Attacking Midfield,"1,71 m",right,€2.50m,La Liga
628926,Miguel Capitas,2001,Attacking Midfield,"1,75 m",right,€200k,La Liga
60410,Marcos Acuña,1991,Left-Back,"1,72 m",left,€3.50m,La Liga
634431,Beñat Turrientes,2002,Central Midfield,"1,81 m",right,€18.00m,La Liga
